order_id,order_date,customer_id,country,city,channel,product_id,category,subcategory,unit_price,quantity,discount,revenue,cost
O3479,2023-03-19 00:00:00,C10775,Brazil,São Paulo,Web,P1282,Beauty,Makeup,390.45,2,0.0,780.9,552.37
O3480,2023-11-06 00:00:00,C11138,Australia,Sydney,Mobile App,P1153,Fashion,Men,502.84,2,0.0,1005.69,591.34
O3481,2024-06-23 00:00:00,C10331,Sweden,Stockholm,Mobile App,P1146,Fashion,Men,698.29,1,0.11,621.96,482.84
O3482,2023-03-24 00:00:00,C10139,France,Paris,Mobile App,P1155,Fashion,Men,269.33,2,0.05,511.62,383.74
O3483,2023-01-09 00:00:00,C10718,Canada,Toronto,Web,P1220,Sports,Fitness,856.37,3,0.0,2569.12,1630.64
O3484,2023-04-21 00:00:00,C10277,UK,London,Mobile App,P1105,Home,Kitchen,310.32,1,0.04,299.26,235.78
O3484,2023-04-21 00:00:00,C10277,UK,London,Mobile App,P1046,Electronics,Accessories,416.91,1,0.0,416.91,236.24
O3484,2023-04-21 00:00:00,C10277,UK,London,Mobile App,P1265,Beauty,Skincare,618.92,2,0.0,1237.83,768.28
O3485,2024-02-27 00:00:00,C11529,Germany,Hamburg,Web,P1063,Electronics,Audio,571.03,2,0.0,1142.05,683.61
O3485,2024-02-27 00:00:00,C11529,Germany,Hamburg,Web,P1028,Electronics,Laptops,657.67,2,0.06,1236.3,844.82
O3485,2024-02-27 00:00:00,C11529,Germany,Hamburg,Web,P1202,Sports,Outdoor,241.89,2,0.0,483.78,343.41
O3486,2023-07-14 00:00:00,C10306,France,Lyon,Retail Store,P1011,Electronics,Phones,1141.21,1,0.0,1141.21,884.44
O3486,2023-07-14 00:00:00,C10306,France,Lyon,Retail Store,P1050,Electronics,Accessories,1018.59,4,0.09,3722.63,2932.52
O3487,2024-01-20 00:00:00,C11227,Brazil,Brasília,Web,P1229,Sports,Fitness,719.28,1,0.0,719.28,505.25
O3488,2024-08-15 00:00:00,C11021,France,Marseille,Marketplace,P1038,Electronics,Laptops,716.2,1,0.0,716.2,489.47
O3488,2024-08-15 00:00:00,C11021,France,Marseille,Marketplace,P1051,Electronics,Accessories,749.74,3,0.0,2249.21,1282.39
O3488,2024-08-15 00:00:00,C11021,France,Marseille,Marketplace,P1014,Electronics,Phones,237.61,4,0.06,897.08,741.3
O3489,2024-04-02 00:00:00,C10669,Canada,Toronto,Web,P1262,Beauty,Skincare,157.3,2,0.07,292.47,217.45
O3489,2024-04-02 00:00:00,C10669,Canada,Toronto,Web,P1054,Electronics,Accessories,672.27,4,0.14,2316.68,1751.47
O3490,2024-06-24 00:00:00,C11778,Sweden,Malmö,Web,P1156,Fashion,Men,929.15,3,0.0,2787.46,1689.69
O3490,2024-06-24 00:00:00,C11778,Sweden,Malmö,Web,P1036,Electronics,Laptops,365.2,2,0.0,730.41,518.83
O3491,2024-02-14 00:00:00,C10584,Canada,Calgary,Mobile App,P1139,Home,Decor,1326.07,1,0.0,1326.07,996.49
O3492,2023-09-23 00:00:00,C11147,Netherlands,Amsterdam,Web,P1260,Beauty,Skincare,943.9,1,0.07,876.91,603.63
O3492,2023-09-23 00:00:00,C11147,Netherlands,Amsterdam,Web,P1197,Fashion,Accessories,1159.23,1,0.0,1159.23,704.96
O3493,2023-08-27 00:00:00,C10604,Germany,Cologne,Mobile App,P1257,Sports,Athleisure,732.21,1,0.0,732.21,472.13
O3493,2023-08-27 00:00:00,C10604,Germany,Cologne,Mobile App,P1067,Electronics,Audio,693.21,1,0.0,693.21,435.63
O3494,2023-11-14 00:00:00,C11380,Australia,Melbourne,Mobile App,P1058,Electronics,Accessories,54.64,1,0.0,54.64,30.65
O3495,2024-04-12 00:00:00,C10098,France,Paris,Mobile App,P1035,Electronics,Laptops,967.58,1,0.0,967.58,610.62
O3496,2024-09-20 00:00:00,C10608,France,Marseille,Marketplace,P1061,Electronics,Audio,338.0,2,0.0,675.91,473.3
O3496,2024-09-20 00:00:00,C10608,France,Marseille,Marketplace,P1260,Beauty,Skincare,766.45,1,0.0,766.45,473.28
O3497,2024-10-23 00:00:00,C11024,Australia,Melbourne,Mobile App,P1132,Home,Decor,156.08,3,0.0,468.24,350.56
O3497,2024-10-23 00:00:00,C11024,Australia,Melbourne,Mobile App,P1044,Electronics,Accessories,319.62,2,0.07,596.13,441.45
O3497,2024-10-23 00:00:00,C11024,Australia,Melbourne,Mobile App,P1055,Electronics,Accessories,1235.47,1,0.0,1235.47,755.91
O3498,2023-04-08 00:00:00,C10933,USA,Austin,Web,P1111,Home,Kitchen,172.51,3,0.0,517.52,299.84
O3499,2023-10-01 00:00:00,C10708,France,Paris,Web,P1182,Fashion,Accessories,975.86,1,0.0,975.86,595.67
O3499,2023-10-01 00:00:00,C10708,France,Paris,Web,P1191,Fashion,Accessories,1064.9,2,0.0,2129.8,1574.48
O3499,2023-10-01 00:00:00,C10708,France,Paris,Web,P1085,Home,Furniture,435.46,2,0.0,870.92,554.26
O3500,2024-07-20 00:00:00,C10503,France,Marseille,Web,P1067,Electronics,Audio,1071.58,1,0.0,1071.58,666.81
O3500,2024-07-20 00:00:00,C10503,France,Marseille,Web,P1229,Sports,Fitness,782.7,1,0.0,782.7,603.77
O3501,2023-09-09 00:00:00,C11081,Netherlands,Utrecht,Web,P1181,Fashion,Accessories,166.42,1,0.0,166.42,113.28
O3501,2023-09-09 00:00:00,C11081,Netherlands,Utrecht,Web,P1308,Beauty,Haircare,906.54,3,0.08,2514.86,1911.16
O3502,2023-09-17 00:00:00,C11760,USA,Chicago,Web,P1106,Home,Kitchen,402.13,5,0.1,1808.74,1189.72
O3502,2023-09-17 00:00:00,C11760,USA,Chicago,Web,P1160,Fashion,Women,360.86,2,0.15,615.82,518.16
O3502,2023-09-17 00:00:00,C11760,USA,Chicago,Web,P1065,Electronics,Audio,684.43,1,0.0,684.43,390.79
O3503,2023-01-07 00:00:00,C10829,Australia,Sydney,Retail Store,P1308,Beauty,Haircare,908.41,1,0.0,908.41,667.84
O3503,2023-01-07 00:00:00,C10829,Australia,Sydney,Retail Store,P1109,Home,Kitchen,108.61,3,0.0,325.82,186.86
O3503,2023-01-07 00:00:00,C10829,Australia,Sydney,Retail Store,P1286,Beauty,Makeup,640.33,1,0.0,640.33,471.02
O3504,2024-10-13 00:00:00,C10532,UK,Manchester,Web,P1005,Electronics,Phones,238.35,4,0.01,945.96,695.99
O3504,2024-10-13 00:00:00,C10532,UK,Manchester,Web,P1204,Sports,Outdoor,670.72,2,0.0,1341.43,786.88
O3505,2023-09-18 00:00:00,C11281,Australia,Brisbane,Web,P1070,Electronics,Audio,974.67,1,0.0,974.67,753.5
O3506,2023-01-24 00:00:00,C10230,Canada,Vancouver,Retail Store,P1311,Beauty,Haircare,79.4,4,0.01,314.09,210.12
O3506,2023-01-24 00:00:00,C10230,Canada,Vancouver,Retail Store,P1083,Home,Furniture,95.86,1,0.0,95.86,61.38
O3506,2023-01-24 00:00:00,C10230,Canada,Vancouver,Retail Store,P1030,Electronics,Laptops,757.44,2,0.0,1514.88,1152.25
O3507,2023-10-03 00:00:00,C10802,Germany,Munich,Marketplace,P1124,Home,Decor,284.82,2,0.0,569.64,321.85
O3507,2023-10-03 00:00:00,C10802,Germany,Munich,Marketplace,P1129,Home,Decor,742.65,3,0.0,2227.95,1462.33
O3508,2024-04-26 00:00:00,C10104,UK,Leeds,Retail Store,P1228,Sports,Fitness,1261.64,1,0.0,1261.64,738.34
O3509,2023-07-15 00:00:00,C10902,Germany,Cologne,Web,P1214,Sports,Outdoor,882.86,1,0.0,882.86,488.4
O3509,2023-07-15 00:00:00,C10902,Germany,Cologne,Web,P1311,Beauty,Haircare,98.99,1,0.21,78.17,55.59
O3510,2024-06-04 00:00:00,C11665,UK,Manchester,Web,P1264,Beauty,Skincare,1229.1,1,0.0,1229.1,828.28
O3511,2024-05-06 00:00:00,C11717,Australia,Melbourne,Mobile App,P1159,Fashion,Men,724.28,1,0.0,724.28,551.99
O3512,2024-02-12 00:00:00,C11631,India,Hyderabad,Web,P1274,Beauty,Skincare,623.02,2,0.02,1224.7,733.36
O3512,2024-02-12 00:00:00,C11631,India,Hyderabad,Web,P1051,Electronics,Accessories,912.1,4,0.0,3648.4,2111.39
O3512,2024-02-12 00:00:00,C11631,India,Hyderabad,Web,P1165,Fashion,Women,1226.52,4,0.18,4017.74,3629.02
O3513,2024-09-14 00:00:00,C11314,Brazil,São Paulo,Retail Store,P1006,Electronics,Phones,81.58,4,0.12,285.97,229.84
O3514,2023-12-11 00:00:00,C10612,Sweden,Gothenburg,Web,P1079,Electronics,Audio,164.03,1,0.02,161.04,112.29
O3514,2023-12-11 00:00:00,C10612,Sweden,Gothenburg,Web,P1178,Fashion,Women,1253.0,1,0.0,1253.0,844.7
O3514,2023-12-11 00:00:00,C10612,Sweden,Gothenburg,Web,P1312,Beauty,Haircare,37.93,2,0.12,67.06,45.63
O3515,2024-04-19 00:00:00,C10112,Brazil,Brasília,Mobile App,P1231,Sports,Fitness,526.18,1,0.1,474.85,353.29
O3515,2024-04-19 00:00:00,C10112,Brazil,Brasília,Mobile App,P1123,Home,Decor,116.31,1,0.0,116.31,81.71
O3516,2024-09-28 00:00:00,C10430,Canada,Toronto,Mobile App,P1032,Electronics,Laptops,85.34,1,0.0,85.34,67.02
O3517,2024-01-17 00:00:00,C11322,Brazil,Rio de Janeiro,Web,P1303,Beauty,Haircare,737.18,6,0.0,4423.08,3346.59
O3518,2023-12-04 00:00:00,C10297,India,Hyderabad,Mobile App,P1057,Electronics,Accessories,234.93,3,0.0,704.8,467.4
O3518,2023-12-04 00:00:00,C10297,India,Hyderabad,Mobile App,P1268,Beauty,Skincare,490.27,9,0.0,4412.47,2527.16
O3519,2023-03-25 00:00:00,C11360,India,Bengaluru,Retail Store,P1084,Home,Furniture,301.76,2,0.07,563.81,446.72
O3519,2023-03-25 00:00:00,C11360,India,Bengaluru,Retail Store,P1007,Electronics,Phones,1121.88,1,0.0,1121.88,883.95
O3519,2023-03-25 00:00:00,C11360,India,Bengaluru,Retail Store,P1080,Home,Furniture,1161.6,1,0.0,1161.6,865.7
O3520,2024-06-23 00:00:00,C10140,Brazil,Brasília,Web,P1166,Fashion,Women,428.93,1,0.0,428.93,294.59
O3520,2024-06-23 00:00:00,C10140,Brazil,Brasília,Web,P1035,Electronics,Laptops,983.26,1,0.0,983.26,653.2
O3521,2023-07-25 00:00:00,C10702,India,Mumbai,Web,P1168,Fashion,Women,53.91,1,0.0,53.91,30.2
O3521,2023-07-25 00:00:00,C10702,India,Mumbai,Web,P1024,Electronics,Laptops,562.14,3,0.0,1686.41,998.77
O3522,2024-06-14 00:00:00,C10514,France,Lyon,Mobile App,P1232,Sports,Fitness,614.49,1,0.0,614.49,472.68
O3523,2023-05-10 00:00:00,C11388,France,Marseille,Mobile App,P1045,Electronics,Accessories,553.61,4,0.06,2079.67,1330.09
O3524,2023-03-20 00:00:00,C10276,India,Mumbai,Web,P1149,Fashion,Men,370.03,1,0.0,370.03,269.77
O3524,2023-03-20 00:00:00,C10276,India,Mumbai,Web,P1075,Electronics,Audio,844.18,1,0.0,844.18,574.46
O3525,2023-04-19 00:00:00,C10688,USA,Seattle,Mobile App,P1048,Electronics,Accessories,679.0,2,0.0,1358.0,875.08
O3525,2023-04-19 00:00:00,C10688,USA,Seattle,Mobile App,P1168,Fashion,Women,67.82,1,0.02,66.4,43.23
O3525,2023-04-19 00:00:00,C10688,USA,Seattle,Mobile App,P1221,Sports,Fitness,844.65,1,0.0,844.65,650.25
O3526,2024-04-29 00:00:00,C11294,France,Paris,Marketplace,P1230,Sports,Fitness,842.07,1,0.0,842.07,478.82
O3527,2024-08-31 00:00:00,C10135,USA,San Francisco,Retail Store,P1053,Electronics,Accessories,856.43,1,0.0,856.43,604.18
O3527,2024-08-31 00:00:00,C10135,USA,San Francisco,Retail Store,P1250,Sports,Athleisure,465.09,1,0.06,436.66,267.03
O3528,2023-07-19 00:00:00,C10485,UK,London,Web,P1251,Sports,Athleisure,469.38,2,0.0,938.77,677.74
O3528,2023-07-19 00:00:00,C10485,UK,London,Web,P1177,Fashion,Women,554.5,1,0.0,554.5,383.9
O3529,2024-04-16 00:00:00,C10614,UK,London,Mobile App,P1267,Beauty,Skincare,832.13,1,0.09,758.13,587.45
O3529,2024-04-16 00:00:00,C10614,UK,London,Mobile App,P1152,Fashion,Men,141.96,1,0.14,121.57,101.68
O3530,2024-08-12 00:00:00,C11714,Brazil,São Paulo,Mobile App,P1213,Sports,Outdoor,338.41,3,0.0,1015.24,787.83
O3530,2024-08-12 00:00:00,C11714,Brazil,São Paulo,Mobile App,P1205,Sports,Outdoor,20.66,2,0.0,41.31,28.1
O3530,2024-08-12 00:00:00,C11714,Brazil,São Paulo,Mobile App,P1165,Fashion,Women,988.03,2,0.0,1976.06,1327.32
O3531,2023-11-20 00:00:00,C10184,Australia,Sydney,Marketplace,P1082,Home,Furniture,317.32,4,0.0,1269.28,731.45
O3531,2023-11-20 00:00:00,C10184,Australia,Sydney,Marketplace,P1175,Fashion,Women,179.13,2,0.0,358.26,197.11
O3531,2023-11-20 00:00:00,C10184,Australia,Sydney,Marketplace,P1278,Beauty,Skincare,739.95,1,0.13,642.67,521.05
O3532,2023-03-28 00:00:00,C11226,Netherlands,Amsterdam,Web,P1134,Home,Decor,981.56,2,0.0,1963.13,1345.36
O3533,2024-09-02 00:00:00,C10309,Australia,Melbourne,Web,P1103,Home,Kitchen,421.16,1,0.0,421.16,240.28
O3533,2024-09-02 00:00:00,C10309,Australia,Melbourne,Web,P1099,Home,Furniture,123.31,1,0.0,123.31,85.35
O3533,2024-09-02 00:00:00,C10309,Australia,Melbourne,Web,P1275,Beauty,Skincare,691.11,1,0.0,689.59,414.19
O3534,2023-03-16 00:00:00,C10663,Netherlands,Amsterdam,Mobile App,P1115,Home,Kitchen,866.46,4,0.06,3250.85,2162.7
O3534,2023-03-16 00:00:00,C10663,Netherlands,Amsterdam,Mobile App,P1086,Home,Furniture,906.33,1,0.03,879.73,699.82
O3534,2023-03-16 00:00:00,C10663,Netherlands,Amsterdam,Mobile App,P1094,Home,Furniture,855.89,2,0.06,1614.73,1090.4
O3535,2023-07-18 00:00:00,C11399,Brazil,Rio de Janeiro,Retail Store,P1259,Sports,Athleisure,142.49,1,0.01,141.42,81.11
O3536,2024-01-20 00:00:00,C11704,Australia,Sydney,Mobile App,P1188,Fashion,Accessories,763.53,3,0.18,1886.36,1414.84
O3536,2024-01-20 00:00:00,C11704,Australia,Sydney,Mobile App,P1172,Fashion,Women,545.42,1,0.1,489.66,304.97
O3536,2024-01-20 00:00:00,C11704,Australia,Sydney,Mobile App,P1082,Home,Furniture,258.0,2,0.11,459.15,389.94
O3537,2024-07-22 00:00:00,C11471,Australia,Melbourne,Mobile App,P1299,Beauty,Makeup,94.54,4,0.0,378.16,215.25
O3538,2023-12-11 00:00:00,C11217,Germany,Munich,Marketplace,P1131,Home,Decor,307.73,1,0.0,307.73,188.13
O3539,2023-12-09 00:00:00,C11723,USA,Austin,Web,P1262,Beauty,Skincare,181.27,1,0.0,181.27,111.85
O3539,2023-12-09 00:00:00,C11723,USA,Austin,Web,P1172,Fashion,Women,750.13,2,0.0,1500.26,1108.89
O3539,2023-12-09 00:00:00,C11723,USA,Austin,Web,P1075,Electronics,Audio,965.65,2,0.01,1903.48,1326.86
O3540,2023-07-15 00:00:00,C11541,Sweden,Malmö,Web,P1248,Sports,Athleisure,1038.53,3,0.0,3115.59,2066.36
O3541,2024-03-22 00:00:00,C11365,Sweden,Gothenburg,Web,P1144,Fashion,Men,434.2,1,0.02,424.63,339.39
O3541,2024-03-22 00:00:00,C11365,Sweden,Gothenburg,Web,P1249,Sports,Athleisure,929.75,3,0.0,2789.24,1648.97
O3542,2023-09-25 00:00:00,C11151,India,Hyderabad,Web,P1305,Beauty,Haircare,1275.59,1,0.14,1100.53,909.98
O3542,2023-09-25 00:00:00,C11151,India,Hyderabad,Web,P1243,Sports,Athleisure,420.79,4,0.0,1683.18,1239.56
O3543,2023-09-01 00:00:00,C11306,France,Lyon,Retail Store,P1242,Sports,Athleisure,1184.24,2,0.11,2109.76,1446.75
O3544,2024-10-10 00:00:00,C11319,France,Lyon,Mobile App,P1138,Home,Decor,355.27,1,0.0,355.27,198.92
O3544,2024-10-10 00:00:00,C11319,France,Lyon,Mobile App,P1044,Electronics,Accessories,395.76,1,0.0,395.76,222.96
O3544,2024-10-10 00:00:00,C11319,France,Lyon,Mobile App,P1198,Fashion,Accessories,1008.18,1,0.02,987.87,751.64
O3545,2024-06-10 00:00:00,C11615,Australia,Melbourne,Web,P1090,Home,Furniture,151.38,1,0.0,151.38,95.29
O3545,2024-06-10 00:00:00,C11615,Australia,Melbourne,Web,P1177,Fashion,Women,507.48,2,0.0,1014.96,654.48
O3546,2023-10-28 00:00:00,C11524,France,Lyon,Web,P1133,Home,Decor,366.61,3,0.0,1099.84,867.4
O3546,2023-10-28 00:00:00,C11524,France,Lyon,Web,P1098,Home,Furniture,37.21,1,0.0,37.21,26.19
O3547,2023-07-30 00:00:00,C11182,UK,Manchester,Mobile App,P1134,Home,Decor,849.51,1,0.0,849.51,585.24
O3548,2023-08-20 00:00:00,C11004,Netherlands,Rotterdam,Web,P1012,Electronics,Phones,947.74,1,0.03,916.29,670.54
O3549,2024-03-25 00:00:00,C11716,USA,San Francisco,Mobile App,P1054,Electronics,Accessories,681.42,2,0.06,1276.49,810.26
O3550,2023-05-21 00:00:00,C11499,Germany,Cologne,Retail Store,P1124,Home,Decor,240.24,3,0.0,720.72,442.19
O3550,2023-05-21 00:00:00,C11499,Germany,Cologne,Retail Store,P1185,Fashion,Accessories,803.36,3,0.0,2410.07,1573.25
O3550,2023-05-21 00:00:00,C11499,Germany,Cologne,Retail Store,P1151,Fashion,Men,342.34,3,0.06,968.51,813.07
O3551,2023-10-13 00:00:00,C11549,Brazil,Rio de Janeiro,Web,P1166,Fashion,Women,328.71,2,0.0,657.43,433.22
O3551,2023-10-13 00:00:00,C11549,Brazil,Rio de Janeiro,Web,P1122,Home,Decor,352.66,2,0.0,705.32,515.76
O3552,2024-07-13 00:00:00,C11459,Germany,Hamburg,Web,P1263,Beauty,Skincare,711.95,1,0.0,711.95,456.22
O3553,2023-08-14 00:00:00,C11603,Germany,Hamburg,Mobile App,P1162,Fashion,Women,847.07,3,0.05,2420.09,1699.2
O3554,2024-07-03 00:00:00,C10750,India,Bengaluru,Web,P1046,Electronics,Accessories,347.49,2,0.0,694.97,419.66
O3554,2024-07-03 00:00:00,C10750,India,Bengaluru,Web,P1117,Home,Kitchen,260.84,2,0.0,521.68,415.75
O3554,2024-07-03 00:00:00,C10750,India,Bengaluru,Web,P1287,Beauty,Makeup,649.81,3,0.0,1949.42,1089.56
O3555,2023-05-02 00:00:00,C10249,Sweden,Stockholm,Web,P1313,Beauty,Haircare,1279.09,1,0.03,1243.32,934.46
O3556,2023-05-12 00:00:00,C10845,Brazil,Rio de Janeiro,Web,P1295,Beauty,Makeup,504.66,4,0.0,2018.65,1576.24
O3556,2023-05-12 00:00:00,C10845,Brazil,Rio de Janeiro,Web,P1279,Beauty,Skincare,849.13,1,0.0,849.13,642.09
O3557,2024-01-11 00:00:00,C11559,Canada,Montreal,Web,P1235,Sports,Fitness,984.34,5,0.0,4921.68,3096.91
O3557,2024-01-11 00:00:00,C11559,Canada,Montreal,Web,P1305,Beauty,Haircare,1155.48,4,0.0,4621.92,3692.56
O3557,2024-01-11 00:00:00,C11559,Canada,Montreal,Web,P1014,Electronics,Phones,214.47,3,0.0,643.41,510.18
O3558,2024-06-01 00:00:00,C10806,Germany,Berlin,Retail Store,P1097,Home,Furniture,611.05,2,0.13,1068.21,826.1
O3559,2024-10-23 00:00:00,C10717,USA,Chicago,Retail Store,P1264,Beauty,Skincare,1092.17,1,0.0,1092.17,829.76
O3559,2024-10-23 00:00:00,C10717,USA,Chicago,Retail Store,P1315,Beauty,Haircare,848.03,1,0.0,848.03,521.55
O3560,2023-10-14 00:00:00,C10443,India,Delhi,Web,P1177,Fashion,Women,453.21,5,0.0,2266.04,1716.38
O3560,2023-10-14 00:00:00,C10443,India,Delhi,Web,P1277,Beauty,Skincare,926.97,3,0.03,2685.94,1832.27
O3560,2023-10-14 00:00:00,C10443,India,Delhi,Web,P1045,Electronics,Accessories,724.98,2,0.0,1449.97,860.42
O3561,2023-01-28 00:00:00,C10206,Germany,Berlin,Web,P1301,Beauty,Haircare,638.71,1,0.04,610.51,418.03
O3561,2023-01-28 00:00:00,C10206,Germany,Berlin,Web,P1279,Beauty,Skincare,888.59,1,0.11,789.17,561.78
O3562,2024-07-23 00:00:00,C10863,Canada,Toronto,Web,P1172,Fashion,Women,546.19,1,0.0,546.19,368.96
O3562,2024-07-23 00:00:00,C10863,Canada,Toronto,Web,P1058,Electronics,Accessories,84.35,2,0.0,168.7,112.16
O3563,2024-07-20 00:00:00,C10318,India,Hyderabad,Mobile App,P1319,Beauty,Haircare,313.67,1,0.0,313.67,209.27
O3564,2024-02-22 00:00:00,C11431,Germany,Munich,Mobile App,P1280,Beauty,Makeup,1193.52,1,0.0,1193.52,904.44
O3565,2024-01-25 00:00:00,C11226,India,Bengaluru,Web,P1145,Fashion,Men,50.14,2,0.0,100.28,77.04
O3566,2024-10-31 00:00:00,C10794,USA,New York,Web,P1061,Electronics,Audio,322.17,6,0.12,1697.68,1380.1
O3567,2024-01-24 00:00:00,C11151,Germany,Munich,Web,P1261,Beauty,Skincare,968.67,3,0.0,2906.01,1663.58
O3568,2023-12-21 00:00:00,C11607,Australia,Brisbane,Mobile App,P1082,Home,Furniture,466.77,3,0.0,1400.3,977.94
O3569,2024-02-05 00:00:00,C10275,USA,Austin,Retail Store,P1235,Sports,Fitness,909.16,1,0.0,909.16,543.93
O3569,2024-02-05 00:00:00,C10275,USA,Austin,Retail Store,P1299,Beauty,Makeup,120.48,4,0.09,437.96,315.62
O3569,2024-02-05 00:00:00,C10275,USA,Austin,Retail Store,P1084,Home,Furniture,309.97,3,0.02,913.62,712.98
O3570,2024-05-01 00:00:00,C10163,Germany,Hamburg,Mobile App,P1212,Sports,Outdoor,871.13,3,0.0,2613.39,1963.73
O3571,2024-07-22 00:00:00,C10467,Brazil,Rio de Janeiro,Mobile App,P1011,Electronics,Phones,1300.29,1,0.23,1003.63,871.39
O3571,2024-07-22 00:00:00,C10467,Brazil,Rio de Janeiro,Mobile App,P1025,Electronics,Laptops,1222.36,4,0.02,4808.89,3706.31
O3571,2024-07-22 00:00:00,C10467,Brazil,Rio de Janeiro,Mobile App,P1246,Sports,Athleisure,438.55,3,0.0,1315.66,921.01
O3572,2023-02-25 00:00:00,C11645,Germany,Hamburg,Retail Store,P1061,Electronics,Audio,355.93,4,0.0,1423.71,1095.19
O3572,2023-02-25 00:00:00,C11645,Germany,Hamburg,Retail Store,P1137,Home,Decor,815.36,1,0.14,701.51,571.29
O3573,2023-11-18 00:00:00,C11578,Germany,Cologne,Mobile App,P1110,Home,Kitchen,212.88,3,0.05,608.45,476.63
O3573,2023-11-18 00:00:00,C11578,Germany,Cologne,Mobile App,P1119,Home,Kitchen,584.24,2,0.06,1095.05,811.01
O3574,2024-06-13 00:00:00,C11348,Germany,Hamburg,Mobile App,P1263,Beauty,Skincare,743.25,1,0.0,743.25,534.51
O3574,2024-06-13 00:00:00,C11348,Germany,Hamburg,Mobile App,P1242,Sports,Athleisure,1249.81,1,0.19,1015.48,720.01
O3574,2024-06-13 00:00:00,C11348,Germany,Hamburg,Mobile App,P1060,Electronics,Audio,591.16,1,0.0,591.16,457.11
O3575,2024-08-22 00:00:00,C10885,Australia,Brisbane,Web,P1002,Electronics,Phones,700.62,2,0.0,1401.24,1101.83
O3576,2023-12-24 00:00:00,C11347,France,Paris,Mobile App,P1202,Sports,Outdoor,193.33,2,0.03,375.88,229.55
O3577,2024-07-02 00:00:00,C10643,France,Marseille,Web,P1170,Fashion,Women,737.91,3,0.09,2015.27,1570.82
O3577,2024-07-02 00:00:00,C10643,France,Marseille,Web,P1094,Home,Furniture,810.74,1,0.0,810.74,578.68
O3578,2023-10-06 00:00:00,C11298,Sweden,Gothenburg,Mobile App,P1235,Sports,Fitness,1036.25,4,0.0,4145.01,3008.07
O3578,2023-10-06 00:00:00,C11298,Sweden,Gothenburg,Mobile App,P1313,Beauty,Haircare,1109.59,1,0.0,1109.59,777.63
O3579,2023-03-30 00:00:00,C11192,India,Delhi,Web,P1073,Electronics,Audio,991.67,1,0.11,884.7,717.81
O3580,2023-01-12 00:00:00,C10091,India,Delhi,Retail Store,P1080,Home,Furniture,1190.29,1,0.05,1127.44,937.35
O3580,2023-01-12 00:00:00,C10091,India,Delhi,Retail Store,P1019,Electronics,Phones,328.09,5,0.0,1640.46,1280.82
O3580,2023-01-12 00:00:00,C10091,India,Delhi,Retail Store,P1266,Beauty,Skincare,837.06,1,0.0,837.06,611.35
O3581,2023-03-17 00:00:00,C10286,USA,Austin,Mobile App,P1119,Home,Kitchen,565.61,2,0.0,1131.21,829.6
O3581,2023-03-17 00:00:00,C10286,USA,Austin,Mobile App,P1282,Beauty,Makeup,601.57,3,0.0,1804.7,1004.14
O3582,2023-03-07 00:00:00,C10182,Sweden,Stockholm,Web,P1006,Electronics,Phones,85.03,1,0.0,85.03,49.2
O3582,2023-03-07 00:00:00,C10182,Sweden,Stockholm,Web,P1209,Sports,Outdoor,204.37,1,0.0,204.37,154.07
O3583,2023-09-04 00:00:00,C11100,Germany,Berlin,Mobile App,P1311,Beauty,Haircare,108.44,4,0.0,433.77,313.11
O3583,2023-09-04 00:00:00,C11100,Germany,Berlin,Mobile App,P1211,Sports,Outdoor,654.39,2,0.0,1308.78,968.35
O3583,2023-09-04 00:00:00,C11100,Germany,Berlin,Mobile App,P1083,Home,Furniture,89.59,5,0.0,447.93,347.89
O3584,2023-04-11 00:00:00,C11348,USA,New York,Retail Store,P1046,Electronics,Accessories,315.66,5,0.0,1578.31,1022.06
O3584,2023-04-11 00:00:00,C11348,USA,New York,Retail Store,P1283,Beauty,Makeup,98.53,2,0.0,197.06,146.42
O3585,2023-03-19 00:00:00,C11212,USA,Seattle,Mobile App,P1318,Beauty,Haircare,218.52,1,0.0,218.52,122.46
O3586,2023-03-27 00:00:00,C11510,Netherlands,Amsterdam,Mobile App,P1185,Fashion,Accessories,756.28,1,0.0,756.28,465.55
O3587,2023-11-25 00:00:00,C11456,Australia,Sydney,Mobile App,P1209,Sports,Outdoor,141.44,2,0.0,282.88,173.29
O3588,2023-10-03 00:00:00,C11489,France,Marseille,Web,P1013,Electronics,Phones,216.98,2,0.05,412.01,268.17
O3589,2023-08-23 00:00:00,C11111,Canada,Vancouver,Mobile App,P1022,Electronics,Laptops,228.99,3,0.07,639.16,398.47
O3589,2023-08-23 00:00:00,C11111,Canada,Vancouver,Mobile App,P1067,Electronics,Audio,851.79,1,0.0,849.56,484.83
O3589,2023-08-23 00:00:00,C11111,Canada,Vancouver,Mobile App,P1046,Electronics,Accessories,380.83,1,0.09,346.55,298.27
O3590,2024-08-01 00:00:00,C11635,Sweden,Malmö,Marketplace,P1035,Electronics,Laptops,1040.05,2,0.16,1754.97,1648.41
O3591,2023-03-08 00:00:00,C11538,Canada,Vancouver,Marketplace,P1229,Sports,Fitness,784.61,3,0.0,2353.84,1679.52
O3591,2023-03-08 00:00:00,C11538,Canada,Vancouver,Marketplace,P1120,Home,Decor,952.6,3,0.0,2857.81,2184.13
O3591,2023-03-08 00:00:00,C11538,Canada,Vancouver,Marketplace,P1305,Beauty,Haircare,1030.46,2,0.0,2060.93,1252.42
O3592,2023-12-10 00:00:00,C11699,France,Marseille,Retail Store,P1207,Sports,Outdoor,999.42,1,0.0,999.42,641.46
